2017-03-15,2622,378.7797982211467
2017-03-16,3139,8.608025126258314
2017-03-17,4296,664.9652858168586
2017-03-18,3399,819.9694415340657
2017-03-19,2247,585.7402579853244
2017-03-20,1598,196.57079523861444
2017-03-21,1802,1573.5696889709682
2017-03-22,1230,1789.3452220469792
2017-03-23,1007,1952.6166976582392
2017-03-24,589,49.62014558080044
2017-03-25,1127,458.840344907434
2017-03-26,627,241.44606073911268
2017-03-27,716,2427.418421271271
2017-03-28,1133,604.9795619297148
2017-03-29,1030,2189.403499263612
2017-03-30,0,0
2017-03-31,981,876.8289022993508
2017-04-01,534,14.126723358180524
2017-04-02,462,363.8144459573313
2017-04-03,2324,68.40754150710396
2017-04-04,1448,253.67752670665516
2017-04-05,1520,400.6972196243908
2017-04-06,791,278.0680283405534
2017-04-07,600,-11.149967284451657
2017-04-08,535,1947.9669420759665
2017-04-09,100,143.1988988095238
2017-04-10,880,456.1652119114576
2017-04-11,1589,215.57620771200934
2017-04-12,1104,44.80435939743798
2017-04-13,1164,130.7854595414454
2017-04-14,15789,4.983447991925808
2017-04-15,0,0
2017-04-16,0,0
2017-04-17,2195,4.852767320126093
2017-04-18,4865,-112.04047971183967
2017-04-19,1869,1165.8210027639714
2017-04-20,1887,258.27165738333287
2017-04-21,4427,180.48956457759405
2017-04-22,1896,159.10385063955172
2017-04-23,739,67.94027364681622
2017-04-24,844,511.06228521034643
2017-04-25,2951,14.445562863452736
2017-04-26,0,0
