2017-03-15,113,0.11488466667174545
2017-03-16,114,0.1290394152824323
2017-03-17,116,0.1453002999749848
2017-03-18,153,0.11787641943921276
2017-03-19,126,0.14694194039049457
2017-03-20,197,0.1474692589114652
2017-03-21,216,0.1481764414600999
2017-03-22,159,0.12437486641192491
2017-03-23,161,0.10190817478958791
2017-03-24,269,0.17410485514631824
2017-03-25,137,0.15108131857637247
2017-03-26,139,0.12986533610649642
2017-03-27,157,0.12582116917982702
2017-03-28,154,0.11711367759551061
2017-03-29,260,0.022469200994933033
2017-03-30,4,0.023028178078462497
2017-03-31,202,0.06190769288539275
2017-04-01,128,0.1288525415441589
2017-04-02,151,0.1459115028078672
2017-04-03,151,0.0896799636535291
2017-04-04,145,0.15890410684683964
2017-04-05,150,0.18743321959909398
2017-04-06,153,0.1660581867526313
2017-04-07,1,0.0
